county,ymkey,H_pub,S_rec,H_rec,H_qc
徐汇区,2022-09,2.67862272262573,23,2.92935260285762,1.99134641341099
徐汇区,2022-10,3.07565546035767,40,2.74435403891139,2.71818575043926
徐汇区,2022-11,2.6579213142395,39,2.89679511741751,2.84646922824746
徐汇区,2022-12,3.16832756996155,44,3.11630571830175,3.02386343130172
徐汇区,2023-01,2.78836917877197,41,2.35172193270304,2.11678761056242
徐汇区,2023-02,3.14892268180847,23,2.6310482561392,2.58846334267384
徐汇区,2023-03,3.38442897796631,43,2.91222872080114,2.75163632158343
徐汇区,2023-04,3.04340624809265,67,3.47356442856588,3.14214572997298
徐汇区,2023-05,3.18290185928345,37,2.62946479944572,2.4148275820175
徐汇区,2023-06,2.92267179489136,35,2.82399304934868,2.73401511085959
徐汇区,2023-07,2.89211893081665,20,2.55656843979387,2.20260982469707
徐汇区,2023-08,2.86803793907166,23,2.67229598867553,2.36165993660551
徐汇区,2023-09,3.24964809417725,32,3.12827721900396,
徐汇区,2023-10,3.25849294662476,42,3.12235753186644,2.90127982047967
徐汇区,2023-11,2.8406982421875,48,2.69177136927034,2.42413293537696
徐汇区,2023-12,3.12871336936951,71,3.13361353784156,2.99136381981158
徐闻县,2022-02,2.1072838306427,11,2.10728367430787,2.10728367430787
徐闻县,2022-03,3.68668031692505,42,3.63555251345956,3.2444926304073
徐闻县,2023-10,3.2203221321106,85,2.98772909052537,2.30447189188593
徐闻县,2023-11,2.99756073951721,5,1.6094379124341,
得荣县,2023-03,1.57245409488678,6,1.30847831688633,1.08124028828844
得荣县,2023-07,0,3,1.09861228866811,
循化撒拉族自治县,2022-07,2.37613654136658,18,2.3761366013561,2.10636524021184
循化撒拉族自治县,2023-09,1.8428065776825,16,2.77258872223978,
微山县,2023-02,2.39340925216675,30,1.93209880633636,1.93209880633636
微山县,2023-03,1.10611665248871,15,2.52090268642063,2.52090268642063
微山县,2023-04,2.87993812561035,47,2.81715854777681,2.81715854777681
微山县,2023-06,3.00330567359924,54,2.96051952689454,2.96051952689454
微山县,2023-08,3.49693608283997,11,2.26023385317467,2.26023385317467
微山县,2023-09,2.56874990463257,27,2.51585150692779,2.51585150692779
微山县,2023-10,2.95574736595154,30,2.72407864454164,2.72407864454164
微山县,2023-12,1.96496713161469,21,1.90291123200716,1.90291123200716
德兴市,2020-07,1.59416675567627,6,1.59416669911802,1.67698777432242
德兴市,2023-06,0,1,0,0
德化县,2018-06,1.7917594909668,6,1.79175946922805,
德化县,2020-07,0.636514186859131,2,0.636514168294813,0.636514168294813
德化县,2023-03,3.19843721389771,26,3.19843717147836,
德惠市,2023-09,1.42909693717957,5,1.6094379124341,
德格县,2017-07,1.49516034126282,9,1.49516037073151,1.49516037073151
德格县,2022-07,2.09635257720947,10,2.09635257946414,2.09635257946414
德格县,2022-08,1.0986123085022,3,1.09861228866811,
德格县,2023-04,1.3862943649292,4,1.38629436111989,
德格县,2023-10,1.66746187210083,1,0,
德江县,2018-06,3.27714085578918,39,3.27714091358797,3.27714091358797
德江县,2018-08,2.67212796211243,30,2.67212777400756,2.67212777400756
德江县,2018-10,2.5820906162262,49,2.58209057775947,2.58209057775947
德江县,2022-12,2.83321332931519,17,2.83321334405622,
德江县,2023-07,3.465735912323,32,3.46573590279973,
德清县,2018-03,1.56064701080322,12,1.56064704715596,1.56064704715596
德清县,2018-04,2.40018796920776,1,0,
德清县,2019-11,1.7151894569397,16,1.39164334213852,1.39164334213852
德清县,2021-02,3.42468190193176,2,0.500402423538188,0.500402423538188
德清县,2021-04,2.68234086036682,28,3.06169057407936,3.06169057407936
德清县,2022-04,2.83321332931519,73,4.1970254341963,4.1970254341963
德清县,2022-05,1.52467823028564,1,0,
德清县,2022-07,3.0316846370697,1,0,
德清县,2022-09,3.62337231636047,38,3.50338507947481,
德清县,2022-12,1.92546355724335,15,1.92546355469267,1.92546355469267
德清县,2023-02,2.81781077384949,45,2.41854604232801,2.02466583648713
德清县,2023-03,3.06743907928467,42,2.60078545069134,2.59327438011139
德清县,2023-04,2.16863083839417,7,1.65852612134469,1.65852612134469
德清县,2023-05,3.21222925186157,51,3.13629462920939,2.63347435741079
德清县,2023-06,2.91201519966126,49,2.97290170933994,2.42992578583211
德清县,2023-07,3.12916493415833,28,2.78842660434207,2.35244103486188
德清县,2023-08,1.58183932304382,39,2.83457899566135,2.83457899566135
德清县,2023-09,3.13466596603394,36,3.1508619404406,3.12007283621919
德清县,2023-10,2.79323601722717,37,2.65425158633196,2.63111006682333
德清县,2023-11,3.16033387184143,57,3.02535435221317,2.99741188371649
德清县,2023-12,2.81507229804993,24,2.26166760961799,2.13039926652314
徽县,2023-01,2.91487598419189,32,2.91487613940272,2.91487613940272
徽州区,2019-07,1.81620931625366,14,1.81620935720132,1.81620935720132
徽州区,2021-03,0,1,0,
徽州区,2022-08,2.74701833724976,2,0.693147180559945,
徽州区,2023-02,2.7556574344635,28,2.81754479341857,2.81754479341857
徽州区,2023-05,3.70421671867371,16,2.77258872223978,
徽州区,2023-06,3.64844989776611,41,3.26698665030534,3.26698665030534
徽州区,2023-09,3.55534791946411,35,3.55534806148941,
徽州区,2023-11,3.54020953178406,3,1.09861228866811,
徽州区,2023-12,2.80978345870972,3,0.679264347281934,0.679264347281934
志丹县,2020-06,1.2424533367157,4,1.242453324894,1.242453324894
忠县,2023-02,2.59164071083069,17,2.59164069938658,2.59164069938658
忠县,2023-10,2.30157041549683,17,2.29333881275018,2.29333881275018
怀宁县,2021-07,0,1,0,
怀宁县,2023-01,1.89626669883728,10,1.89626671872106,1.89626671872106
怀宁县,2023-06,3.04452228546143,23,3.13549421592915,
怀安县,2023-03,2.4849066734314,13,2.56494935746154,
怀安县,2023-04,2.70805025100708,14,2.63905732961526,
怀来县,2019-10,3.40119743347168,29,3.36729582998647,
怀来县,2019-11,1.48203432559967,52,1.3655539556894,1.14523141760458
怀来县,2019-12,2.19093108177185,27,3.28269399727807,3.28269399727807
怀来县,2020-01,1.83722186088562,7,0.935296025699043,0.935296025699043
怀来县,2020-10,2.2742063999176,45,2.41099964845448,2.41099964845448
怀来县,2020-11,1.811159491539,88,1.22594860898838,1.17883288291489
怀来县,2020-12,1.46575832366943,9,2.19722457733622,
怀来县,2021-01,1.71402180194855,19,1.44392575390682,1.39034368599346
怀来县,2021-03,2.83478689193726,39,2.80360656547435,2.80360656547435
怀来县,2021-04,1.66969442367554,65,4.0232349519252,3.26972998974735
怀来县,2021-05,3.22419285774231,13,2.56494935746154,
怀来县,2021-10,2.954585313797,34,1.61347736009752,1.56771207500418
怀来县,2021-11,2.72840762138367,10,2.25385758960135,
怀来县,2021-12,1.28677618503571,25,1.50235195190731,1.48195401477705
怀来县,2022-04,2.96069097518921,53,2.96069095835466,2.96069095835466
怀来县,2022-08,2.97976016998291,10,1.5801826273474,1.5801826273474
怀来县,2022-09,3.32543015480042,35,2.73051176133772,2.70944961379524
怀来县,2022-12,2.06744527816772,53,2.18590393696365,2.1607267629011
怀来县,2023-01,2.05043339729309,54,1.79724487518407,1.71809447375937
怀来县,2023-02,2.63920831680298,45,1.6405751168266,1.46699402859551
怀来县,2023-03,3.26963901519775,130,3.37242977759915,3.3407322450203
怀来县,2023-04,3.63110685348511,132,3.0219872665936,2.71796019530825
怀来县,2023-05,4.16921329498291,34,2.85904840578611,2.84726403264527
怀来县,2023-07,1.99087071418762,25,2.28424638216205,1.24464458897045
怀来县,2023-08,3.86931991577148,74,3.41677809693925,3.31641050331843
怀来县,2023-09,3.26592254638672,122,3.38117715177206,3.28789016031591
怀来县,2023-10,3.48295736312866,134,3.45911272210616,3.33944138767245
怀来县,2023-11,2.251216173172,115,2.22339460831501,2.19107154662858
怀来县,2023-12,1.93202531337738,63,1.55029289516622,1.44158887664842
怀柔区,2014-03,2.80443429946899,5,1.6094379124341,
怀柔区,2014-10,2.6355767250061,36,2.59673748999319,2.59673748999319
怀柔区,2015-05,3.12821555137634,42,2.60876747060311,2.60876747060311
怀柔区,2017-01,2.79847168922424,26,2.44007843095895,2.44007843095895
怀柔区,2018-02,2.70132780075073,24,2.90897951285519,2.90897951285519
怀柔区,2018-08,0.636514186859131,2,0.636514168294813,0.636514168294813
怀柔区,2019-08,2.64706254005432,12,2.44121452910603,
怀柔区,2019-09,3.16885447502136,32,3.40771323113988,
怀柔区,2019-10,3.25786089897156,25,3.10048063815963,2.45831132968308
怀柔区,2019-11,2.57440829277039,48,2.56881016682657,2.36754599172499
怀柔区,2019-12,3.19410562515259,63,3.1127110368885,3.09950168560563
怀柔区,2020-01,3.17980861663818,12,2.484906649788,
怀柔区,2020-07,2.69750881195068,18,1.80672683243516,1.76529417410787
怀柔区,2020-10,2.91100263595581,23,2.78042922898671,0.830523691482846
怀柔区,2020-11,2.38695454597473,9,2.19722457733622,
怀柔区,2020-12,2.74134254455566,16,2.431130629147,0.693147180559945
怀柔区,2021-01,2.68515205383301,38,2.27877492047601,2.27877492047601
怀柔区,2021-02,2.81476163864136,28,2.20605183104527,2.20605183104527
怀柔区,2021-03,3.35623574256897,31,2.61066332625243,2.61066332625243
怀柔区,2021-04,3.08358097076416,41,2.84896015641791,2.81002462667492
怀柔区,2021-05,3.73944735527039,84,3.35416457791263,3.17068092032754
怀柔区,2021-06,3.07836127281189,23,2.08797583494451,2.08797583494451
怀柔区,2021-07,2.82901859283447,29,2.76763720070844,2.76763720070844
怀柔区,2021-08,3.35925269126892,6,1.79175946922805,
怀柔区,2021-09,2.37852835655212,2,0.693147180559945,
怀柔区,2021-10,2.90009045600891,12,1.83112826609178,1.83112826609178
怀柔区,2021-11,3.13134694099426,53,2.88292928981342,2.75669013182161
怀柔区,2021-12,2.76174068450928,29,1.80084043246129,1.73186128453523
怀柔区,2022-01,3.39384174346924,38,2.74580985135166,2.6834760917565
怀柔区,2022-02,3.24132800102234,27,2.38754774207406,2.27822926595634
怀柔区,2022-03,2.56682753562927,79,2.78794527201354,2.64058906814984
怀柔区,2022-04,3.94032120704651,16,2.77258872223978,
怀柔区,2022-05,4.2840404510498,3,1.09861228866811,
怀柔区,2022-07,3.56086397171021,34,3.26197652419913,3.19276459314896
怀柔区,2022-08,3.07222938537598,15,2.68594532466979,
怀柔区,2022-09,3.38077759742737,3,1.09861228866811,
怀柔区,2022-10,2.90370988845825,14,2.61563057702755,
怀柔区,2022-12,2.23484444618225,56,1.95853285876977,1.68081092314909
怀柔区,2023-01,3.58961343765259,79,3.48980179226188,3.24147542586457
怀柔区,2023-02,2.18509864807129,63,3.05955746150297,2.78586071887222
怀柔区,2023-03,3.42168760299683,44,3.31278560554767,3.31278560554767
怀柔区,2023-04,2.93456697463989,37,3.20431535832324,2.8074062828236
怀柔区,2023-05,4.06043004989624,79,3.88518454076203,1.42036438638278
怀柔区,2023-06,4.04163026809692,60,3.50257830397185,3.23685639921972
怀柔区,2023-07,3.59344005584717,31,3.02017283479885,2.92054226905536
怀柔区,2023-08,3.49821090698242,24,2.67834205895033,2.48438897696296
怀柔区,2023-09,3.90973258018494,67,3.74400855955565,
怀柔区,2023-10,3.05100035667419,69,3.67402166086557,2.10864039780181
怀柔区,2023-11,3.79919648170471,67,3.42379977586081,2.97180745743587
怀柔区,2023-12,3.48625302314758,109,3.64199154569764,3.54780084282918
怀远县,2023-09,2.44952321052551,48,2.2716406971735,2.26108079917184
怀远县,2023-10,3.0777268409729,33,2.97331216201063,2.97331216201063
思南县,2018-09,2.26903700828552,12,2.26903712463614,2.26903712463614
思南县,2022-12,3.82065176963806,46,3.82065197700538,3.82065197700538
思明区,2014-10,2.58861207962036,22,2.56375872509048,2.56375872509048
思明区,2016-02,3.34471416473389,10,1.88098641212948,1.88098641212948
思明区,2016-04,3.17809200286865,8,2.07944154167984,
思明区,2016-12,3.66448187828064,3,1.09861228866811,
思明区,2017-01,3.32594561576843,29,3.36729582998647,
思明区,2017-02,3.48197960853577,40,3.68887945411394,
思明区,2017-03,3.60257601737976,63,3.762695017864,2.86953453667891
思明区,2017-04,4.00060844421387,35,3.53598308231342,
思明区,2017-05,2.20788788795471,1,0,
思明区,2017-06,2.56494951248169,32,3.3758500726935,
思明区,2017-10,3.68887948989868,40,3.68887945411394,
思明区,2017-11,3.68103671073914,15,2.70805020110221,
思明区,2017-12,3.63059306144714,38,3.63758615972639,
思明区,2018-04,3.19656777381897,42,3.64069001592765,2.98296502921777
思明区,2018-07,1.75633156299591,12,2.36392110328395,
思明区,2018-09,3.15620470046997,8,2.07944154167984,
思明区,2018-11,3.43003392219543,33,3.49650756146648,
思明区,2018-12,3.46270442008972,28,3.2864629612968,
思明区,2019-01,3.33221244812012,37,3.61091791264423,
思明区,2019-03,3.54582667350769,31,3.43398720448515,
思明区,2019-04,3.76040482521057,54,3.83775930370621,3.41218464117014
思明区,2019-06,3.10508513450623,34,2.94770931539068,2.94770931539068
思明区,2019-11,3.35169529914856,42,3.18184667121623,3.18184667121623
思明区,2019-12,3.38446164131165,7,1.6313454208086,1.6313454208086
思明区,2020-01,3.48796153068543,26,2.5884911577171,2.34743706678579
思明区,2020-03,2.09883975982666,20,2.99573227355399,
思明区,2020-06,3.4600031375885,2,0.562335144618808,0.562335144618808
思明区,2020-07,2.82591199874878,11,1.69768838325139,1.69768838325139
思明区,2020-08,2.83104038238525,7,1.94591014905531,
思明区,2020-09,2.66024112701416,5,1.6094379124341,
思明区,2020-10,3.69001078605652,38,3.54843985550561,
思明区,2020-11,2.56494951248169,12,2.484906649788,
思明区,2020-12,3.89491701126099,49,3.82511060037219,3.70928425059998
思明区,2021-01,3.28779315948486,10,2.21025357762097,1.03972077083992
思明区,2021-02,3.14536476135254,37,2.92190554881439,2.92190554881439
思明区,2021-03,3.62237858772278,41,3.1394887670275,2.76346716803086
思明区,2021-04,3.59713816642761,38,3.54767717927624,
思明区,2021-05,3.24931931495667,38,3.07047764124121,2.93564120394213
思明区,2021-06,1.66633260250092,7,1.66633258532833,0
思明区,2021-08,3.18408679962158,14,1.78368577758753,1.73278484549145
思明区,2021-09,2.80172657966614,23,3.0904599236162,
思明区,2021-10,3.01555609703064,16,2.69801101984411,2.69801101984411
思明区,2021-11,2.78896236419678,19,2.94443897916644,
思明区,2022-01,3.41490650177002,65,3.52287786383343,3.52318830449278
思明区,2022-02,3.19533753395081,10,2.30258509299405,
思明区,2022-03,3.57828617095947,45,3.14876731946111,3.08683171664417
思明区,2022-04,3.63239765167236,54,3.62573850074241,3.04379921358766
思明区,2022-05,3.46981692314148,33,2.93540402824403,2.93540402824403
思明区,2022-06,2.87281084060669,20,2.83575898389408,
思明区,2022-07,3.03119874000549,28,2.91893050166057,2.41811914635932
思明区,2022-08,3.44222021102905,86,3.89281608417885,3.77018847746882
思明区,2022-09,3.37380313873291,62,3.35033232302755,3.26190351251775
思明区,2022-10,3.38101148605347,48,3.38852207652844,3.26001271749302
思明区,2022-11,3.53091311454773,59,3.32815670482968,3.26202336762615
思明区,2022-12,3.54210877418518,63,3.76114270448083,3.27812139803035
思明区,2023-01,3.73629188537598,82,3.8616408749512,3.69438648120261
思明区,2023-02,3.6084132194519,71,3.52855681576072,3.43603746319899
思明区,2023-03,3.69330501556397,75,3.64730062513801,3.17272268629268
思明区,2023-04,3.32329225540161,67,3.9513144511067,3.08668346973206
思明区,2023-05,3.61800289154053,42,3.45141236739496,3.25644181151882
思明区,2023-06,2.97439026832581,14,1.42391628597505,1.27044402060815
思明区,2023-07,2.58192205429077,39,2.58457344194715,2.52917300785404
思明区,2023-08,2.26114630699158,37,3.0751727265449,2.72673057887864
思明区,2023-09,2.83608961105347,31,1.97203679704498,1.91914137323683
思明区,2023-10,3.21809339523315,21,2.5120300296328,1.30910085168337
思明区,2023-11,3.361487865448,53,3.50373706167023,3.06786224132174
思明区,2023-12,3.34047555923462,66,2.84212121564923,2.17179888409631
恩平市,2023-03,4.42386198043823,49,3.89182029811063,
恩平市,2023-06,2.86844968795776,24,2.86844963308424,2.86844963308424
恩施市,2016-05,1.49953997135162,9,1.49953991793832,1.49953991793832
恩施市,2019-06,0,1,0,
恩施市,2022-09,2.27186870574951,10,2.27186851269656,2.27186851269656
恩施市,2023-01,3.34849691390991,59,2.986866961865,2.69852374571402
恩施市,2023-04,3.52501535415649,71,3.49853698728751,3.49853698728751
恩施市,2023-05,3.38268303871155,7,1.94591014905531,
恩施市,2023-07,3.46015357971191,55,3.64731054063479,1.20147065447291
恩施市,2023-08,2.67496013641357,44,2.41744870117464,2.25283233142198
恩施市,2023-10,1.0397207736969,3,1.03972077083992,
恩施市,2023-11,2.93758273124695,7,1.8446214763655,1.8446214763655
惠东县,2018-12,3.62801575660706,38,3.62801563687016,3.62801563687016
惠东县,2019-01,3.3686363697052,30,2.70510164153757,2.70510164153757
惠东县,2019-02,3.18033385276794,44,3.18033391368876,3.18033391368876
惠东县,2019-03,1.73810577392578,27,2.3871573190469,1.6737920314125
惠东县,2019-04,3.16099977493286,9,2.19722457733622,
惠东县,2020-03,3.00474262237549,62,4.00249264964329,3.9441354161725
惠东县,2020-04,2.10843634605408,38,2.05562455653575,1.99411136673195
惠东县,2021-01,3.86625862121582,55,3.91207043540817,3.92612883735959
惠东县,2021-03,4.14290714263916,21,3.04452243772342,
惠东县,2021-04,2.31361961364746,5,1.6094379124341,
惠东县,2021-11,2.59220480918884,1,0,
惠东县,2021-12,0.867888033390045,6,0.867888049989878,0.867888049989878
惠东县,2022-01,3.18732595443726,20,1.85845476816028,1.85845476816028
惠东县,2022-03,3.69123983383179,32,3.11716833220668,2.96893309310295
惠东县,2022-04,3.2581512928009,20,2.2388200890879,1.9649073617139
惠东县,2022-06,2.42732906341553,5,1.6094379124341,
惠东县,2022-07,2.19710779190063,1,0,0
惠东县,2022-08,1.08027231693268,5,1.6094379124341,
惠东县,2022-10,3.52469158172607,1,0,
惠东县,2022-11,2.15991926193237,17,1.66546450056939,1.66546450056939
惠东县,2022-12,2.85597276687622,14,2.63905732961526,
惠东县,2023-01,2.57316851615906,1,0,
惠东县,2023-02,2.7482168674469,10,1.87256710255437,1.87256710255437
惠东县,2023-04,3.80612874031067,66,3.61414438597692,3.61414438597692
惠东县,2023-05,3.44276809692383,43,3.35405533202556,1.96658020872671
惠东县,2023-06,2.88314628601074,30,3.3892680315458,
惠东县,2023-07,2.61744451522827,4,1.38629436111989,
惠东县,2023-08,2.74692559242249,19,2.87164962513593,
惠东县,2023-09,2.80397987365723,10,2.30258509299405,
惠东县,2023-10,2.87467074394226,29,1.97437173303843,1.97437173303843
惠东县,2023-12,3.17999720573425,29,2.72679776335864,2.72679776335864
惠城区,2018-04,3.36729574203491,27,3.29583686600433,
惠城区,2019-11,3.29583692550659,26,3.25809653802148,
惠城区,2021-03,3.43398714065552,31,3.43398720448515,
惠城区,2021-12,2.46409440040588,9,1.8102299946623,1.8102299946623
惠城区,2022-09,2.21085548400879,14,2.21085560404384,2.21085560404384
惠城区,2023-01,3.84288430213928,43,3.71794179487136,
惠城区,2023-02,2.01352643966675,1,0,
惠城区,2023-03,1.55443561077118,11,1.5544356506583,1.5544356506583
惠城区,2023-05,0.6931471824646,2,0.693147180559945,
惠城区,2023-06,3.65798926353455,11,2.39789527279837,
惠城区,2023-07,2.84978246688843,3,1.03972077083992,
惠城区,2023-08,2.06636261940002,13,1.79568988750818,1.79568988750818
惠城区,2023-09,2.50436305999756,23,2.68454590685568,2.34812996290895
惠城区,2023-10,2.81445550918579,15,2.3635851881904,2.3635851881904
惠城区,2023-11,2.35707998275757,24,2.27085832466604,2.27085832466604
惠城区,2023-12,2.97900986671448,31,3.07597722667154,2.04893689273159
惠安县,2019-12,0,1,0,
惠安县,2021-01,2.01350355148315,2,0.348832095843032,0.348832095843032
惠安县,2022-08,2.49917984008789,30,2.65555602278601,2.65555602278601
惠安县,2023-01,2.6358482837677,48,2.12849187742643,2.04245573431406
惠安县,2023-04,2.39290237426758,25,2.18275194201936,2.02970088042321
惠安县,2023-05,2.78885364532471,13,2.5126585295298,
惠安县,2023-06,2.25811433792114,12,2.2581143254325,2.2581143254325
惠安县,2023-07,2.02768182754517,18,2.01479413562739,1.91219351660018
惠安县,2023-09,3.0585253238678,12,2.06860840103461,2.06860840103461
惠安县,2023-10,2.49896764755249,22,2.23040744024106,2.04197599948432
惠安县,2023-12,2.57837343215942,47,2.59558314437292,2.59558314437292
惠山区,2022-12,1.98562252521515,10,1.22777293352602,1.22777293352602
惠山区,2023-01,3.04302644729614,12,1.34632194806859,1.34632194806859
惠山区,2023-02,2.31282305717468,15,2.38800222311142,2.38800222311142
惠山区,2023-05,3.27331185340881,1,0,
惠山区,2023-08,2.99028635025024,17,2.22852650616972,2.22852650616972
惠山区,2023-09,2.83065366744995,12,1.09387568858536,1.06516988334865
惠山区,2023-10,2.67425870895386,4,1.32088834314932,1.07899220787758
惠山区,2023-11,1.62756085395813,2,0.636514168294813,
惠山区,2023-12,2.55916619300842,4,1.32966134885476,1.05492016798614
惠来县,2020-05,3.2725555896759,25,3.2188758248682,
惠来县,2021-05,2.73082995414734,7,1.76948841531069,1.76948841531069
惠来县,2023-01,3.88246369361877,13,2.56494935746154,
惠来县,2023-05,3.00116395950317,15,2.25568416766623,2.20507052947276
惠来县,2023-06,0.669394612312317,6,0.527359181189716,0.527359181189716
惠来县,2023-07,2.37408113479614,24,2.21248490752971,1.77964269076565
惠水县,2015-03,3.07250928878784,25,3.07250937899626,3.07250937899626
惠水县,2018-07,0,1,0,
惠水县,2023-10,3.4417290687561,43,2.97390782995985,2.97390782995985
惠济区,2014-11,2.0794415473938,8,2.07944154167984,
惠济区,2015-01,1.7917594909668,6,1.79175946922805,
惠济区,2015-11,2.39789533615112,11,2.39789527279837,
惠济区,2017-06,2.87433338165283,7,1.94591014905531,
惠济区,2018-05,2.19722461700439,9,2.19722457733622,
惠济区,2018-09,1.47074484825134,16,1.4707447827098,1.4707447827098
惠济区,2019-04,2.72883105278015,22,2.72883101232422,2.72883101232422
惠济区,2019-08,2.10476112365723,18,2.10476117441383,2.10476117441383
惠济区,2019-12,3.00177049636841,60,3.02080584105704,2.97734480891101
惠济区,2020-09,2.99901437759399,42,3.67994265565158,
惠济区,2021-01,2.29560875892639,19,2.33328294636875,2.33328294636875
惠济区,2021-02,2.87346172332764,25,2.33684324835246,2.33684324835246
惠济区,2021-04,3.34990477561951,31,2.75040967391742,2.75040967391742
惠济区,2021-05,3.45547461509705,47,3.0309397586305,3.0309397586305
惠济区,2021-06,3.53753185272217,48,3.1147771572621,3.06249167879633
惠济区,2021-09,3.20164084434509,23,2.52663787970705,2.52663787970705
惠济区,2021-10,1.9857269525528,47,3.19259301453573,2.94547471494365
惠济区,2021-11,2.97482180595398,31,2.27921279921831,2.27921279921831
惠济区,2021-12,2.96474456787109,41,3.71357206670431,
惠济区,2022-01,2.77534604072571,26,2.27500639847783,2.27500639847783
惠济区,2022-02,3.27900099754334,45,3.06922972672837,3.03942518940933
惠济区,2022-03,3.36270475387573,35,2.92089800895648,2.78828386592234
惠济区,2022-04,3.81081056594849,25,2.84556546915552,2.84556546915552
惠济区,2022-05,3.71147799491882,46,3.1004459615034,3.02626244359672
惠济区,2022-06,3.52782487869263,50,3.39392823401861,3.17427040365208
惠济区,2022-08,2.78886961936951,36,3.0041257830455,2.92076848604702
惠济区,2022-09,3.04685640335083,24,3.17805383034795,
惠济区,2022-10,2.68835282325745,17,1.23819273079504,1.23819273079504
惠济区,2022-11,3.24965643882751,8,2.04319187054512,2.04319187054512
惠济区,2022-12,3.30936908721924,40,2.79175428257294,2.76943539463432
惠济区,2023-01,3.42036700248718,8,1.95352952240007,1.95352952240007
惠济区,2023-02,3.18418979644775,28,1.62531730569743,1.47419900324534
惠济区,2023-03,3.53033065795898,35,2.62009694577595,2.01041718224148
惠济区,2023-04,3.69232249259949,31,3.1271157407385,2.45274450648644
惠济区,2023-05,3.60389137268066,16,2.24130957208762,2.24130957208762
惠济区,2023-06,3.27127170562744,42,3.28760125654327,3.28760125654327
惠济区,2023-08,2.95417070388794,36,2.48444526248848,2.31651361705508
惠济区,2023-09,3.15459084510803,44,2.87614621739462,2.80380023411339
惠济区,2023-10,2.94132947921753,50,1.29341368157326,1.05317080906878
惠济区,2023-11,3.14865159988403,1,0,0
惠济区,2023-12,3.30203366279602,76,3.09191305061262,3.02847297150295
惠阳区,2021-04,1.84439706802368,14,1.60373204268793,1.60373204268793
惠阳区,2021-08,2.2285418510437,4,0.873845390267843,0.873845390267843
惠阳区,2022-07,2.10767269134521,25,2.36908455397381,1.86359536546671
惠阳区,2022-10,0.19144406914711,2,0.191444081957717,0
惠阳区,2022-11,0.606370806694031,12,2.30525885143971,2.30525885143971
惠阳区,2022-12,0.6931471824646,2,0.693147180559945,
惠阳区,2023-01,2.21867418289185,8,1.36000029418693,1.27791080787381
惠阳区,2023-02,3.33138155937195,49,3.54714361544192,3.50875335698797
惠阳区,2023-03,3.25182962417603,34,2.85307511987364,2.83702377770012
惠阳区,2023-04,3.5602114200592,64,3.5726642730952,3.32183191223832
惠阳区,2023-05,2.66584324836731,27,2.343074048354,2.24693020103212
惠阳区,2023-06,2.29198956489563,27,2.1183780500596,2.09221862245686
惠阳区,2023-07,3.07187080383301,13,2.5126585295298,
惠阳区,2023-08,2.7596971988678,5,1.56071040904141,1.56071040904141
惠阳区,2023-09,3.25011587142944,53,3.22283210493572,2.86175790163342
惠阳区,2023-10,1.7917594909668,6,1.79175946922805,
惠阳区,2023-12,3.5818829536438,21,2.66371236476819,2.47659265408351
慈利县,2019-03,1.60943794250488,5,1.6094379124341,
慈利县,2019-11,1.0986123085022,3,1.09861228866811,
慈利县,2023-01,2.93884515762329,24,3.15145851024303,
慈利县,2023-08,1.0986123085022,3,1.09861228866811,
慈溪市,2015-03,2.9810311794281,42,2.95985070506055,2.95985070506055
慈溪市,2015-04,3.92247533798218,54,3.92247531779165,3.73342167052578
慈溪市,2015-05,2.80701947212219,6,1.24682964154851,1.24682964154851
慈溪市,2015-06,3.61091780662537,37,3.61091791264423,
慈溪市,2015-07,3.78418970108032,44,3.78418963391827,
慈溪市,2015-09,3.93851685523987,54,3.93851683630192,
慈溪市,2015-10,4.0181245803833,59,4.01812436487991,
慈溪市,2015-11,3.52636051177979,34,3.52636052461616,
慈溪市,2015-12,3.94838881492615,57,3.94838893523619,3.72896071194659
慈溪市,2016-01,2.09032320976257,25,1.6494756964354,0.945496743172177
慈溪市,2016-02,3.02983140945435,29,2.6652202696692,2.19101331733694
慈溪市,2016-04,4.51234006881714,104,4.51234026351269,
慈溪市,2016-05,4.35208654403687,78,4.33909513208767,
慈溪市,2018-01,2.24747014045715,5,0.7656406792538,0.7656406792538
慈溪市,2020-01,2.56154251098633,67,4.20469261939097,
慈溪市,2020-03,3.88629579544067,49,3.85093367713161,3.7985045625517
慈溪市,2020-04,2.78197884559631,89,4.34806343179718,
慈溪市,2020-05,3.28158044815064,56,3.95793039731564,
慈溪市,2020-08,2.57545042037964,16,2.57545034298673,2.50437832209605
慈溪市,2020-10,2.38071465492249,53,2.91635887271868,2.80583126999339
慈溪市,2020-11,1.1058269739151,56,3.87407789711558,
慈溪市,2020-12,1.22871208190918,63,3.66949051674973,3.66949051674973
慈溪市,2021-01,1.22955441474915,76,1.22908665896191,1.21351190892094
慈溪市,2021-02,3.93474078178406,53,3.88806244272975,
慈溪市,2021-03,0.187370762228966,35,3.49416226895947,
慈溪市,2021-04,1.32843494415283,99,4.3845320988784,3.66062601040942
慈溪市,2021-05,2.55088448524475,93,3.78561469301667,3.71440558748017
慈溪市,2021-06,3.03354239463806,28,3.0335422954871,3.0335422954871
慈溪市,2021-07,3.23705339431763,35,2.7717647322177,2.34608382603094
慈溪市,2021-08,1.14906644821167,53,1.01097705578418,0.909165505631526
